review,sentiment
Awful experience with the game. The experience was frustrating from start to finish.,negative
Would not recommend the restaurant. The performance was disappointing.,negative
the service exceeded my expectations. The performance was outstanding.,positive
Would not recommend this book. Nothing worked as it should have.,negative
Five stars for the documentary! The performance was outstanding.,positive
I hated this movie so much. The dialogue was cringe-worthy and the special effects looked cheap.,negative
I was disappointed by the game. The quality was poor.,negative
Three stars for the documentary. It had a mix of useful and pointless features.,neutral
the game didn't wow me but wasn't terrible. It met some expectations but missed others.,neutral
Somewhat satisfied with the series. The experience had both high and low points.,neutral
"Mixed feelings about this app. Some parts were well executed, others weren't.",neutral
the service has its pros and cons. It was functional but not exceptional.,neutral
Best game I've ever read. It provided incredible value for the money.,positive
I regret visited this film. The experience was frustrating from start to finish.,negative
this device was fantastic! I couldn't ask for anything better.,positive
the album is outstanding. Every aspect was perfectly executed.,positive
the movie is outstanding. The quality was exceptional.,positive
"I'm indifferent about this app. It was worth the price, but just barely.",neutral
"Not bad, not great. the documentary is just okay. Some parts were well executed, others weren't.",neutral
I'm very impressed with the movie. The performance was outstanding.,positive
the series didn't wow me but wasn't terrible. It was functional but not exceptional.,neutral
the movie fell short of expectations. The experience was frustrating from start to finish.,negative
the game is frustrating. Nothing worked as it should have.,negative
Highly recommend this show. It had amazing features.,positive
this device is outstanding. I couldn't ask for anything better.,positive
this hotel is frustrating. There were too many issues to count.,negative
the product is mediocre at best. It met some expectations but missed others.,neutral
