review,sentiment
"Somewhat satisfied with the product. It was worth the price, but just barely.",neutral
the album fell short of expectations. There was a clear lack of attention to detail.,negative
Worst service I've ever used. I was completely dissatisfied with everything.,negative
I loved this device. It exceeded all my expectations.,positive
Middle-of-the-road documentary. It had a mix of useful and pointless features.,neutral
the movie was terrible. Nothing worked as it should have.,negative
Awful experience with the movie. The quality was poor.,negative
I really enjoyed the game. I was completely satisfied with everything.,positive
Best hotel I've ever tried. It had amazing features.,positive
this app is outstanding. I was completely satisfied with everything.,positive
Worst film I've ever watched. There were too many issues to count.,negative
I loved the service. I was completely satisfied with everything.,positive
"I'm indifferent about the album. Some parts were well executed, others weren't.",neutral
Awful experience with this app. It failed to meet even my lowest expectations.,negative
the restaurant fell short of expectations. Nothing worked as it should have.,negative
the experience was terrible. There was a clear lack of attention to detail.,negative
the product is outstanding. I was completely satisfied with everything.,positive
Would not recommend the series. It was a waste of money.,negative
I was disappointed by the series. There was a clear lack of attention to detail.,negative
the documentary was average. The performance was inconsistent.,neutral
"the restaurant didn't wow me but wasn't terrible. Some aspects were good, others were not.",neutral
this book was fantastic! The experience was flawless from start to finish.,positive
Amazing experience with the restaurant. Every aspect was perfectly executed.,positive
the series has its pros and cons. It was neither impressive nor disappointing.,neutral
Worst book I've ever heard. There were too many issues to count.,negative
the series didn't wow me but wasn't terrible. It was functional but not exceptional.,neutral
Worst series I've ever bought. It failed to meet even my lowest expectations.,negative
"Not bad, not great. the restaurant is just okay. The performance was inconsistent.",neutral
I was disappointed by this book. It failed to meet even my lowest expectations.,negative
